Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local
1,sáb,2018-04-14,16:00,Cruzeiro,0–1,Grêmio,19.285,Estádio Governador Magalhães Pinto
1,sáb,2018-04-14,19:00,Vitória,2–2,Flamengo,12.669,Estádio Manoel Barradas
1,dom,2018-04-15,11:00,América (MG),3–0,Sport Recife,8.304,Estádio Raimundo Sampaio
1,dom,2018-04-15,16:00,Internacional,2–0,Bahia,16.663,Estádio José Pinheiro Borba
1,dom,2018-04-15,16:00,Corinthians,2–1,Fluminense,28.777,Arena Corinthians
1,dom,2018-04-15,16:00,Vasco da Gama,2–1,Atlético Mineiro,7.197,Estádio Club de Regatas Vasco da Gama
1,dom,2018-04-15,19:00,Ath Paranaense,5–1,Chapecoense,8.395,Estádio Joaquim Américo Guimarães
1,sáb,2018-04-14,21:00,Santos,2–0,Ceará,15.513,Estádio Manoel Barradas
1,seg,2018-04-16,20:00,Botafogo (RJ),1–1,Palmeiras,8.033,Estádio Nilton Santos
1,seg,2018-04-16,20:00,São Paulo,1–0,Paraná,11.327,Estádio do Morumbi
2,sáb,2018-04-21,16:00,Bahia,1–0,Santos,15.588,Itaipava Arena Fonte Nova
2,sáb,2018-04-21,19:00,Flamengo,2–0,América (MG),52.106,Estádio Luso-Brasileiro
2,dom,2018-04-22,11:00,Paraná,0–4,Corinthians,15.714,Estádio Durival de Brito e Silva
2,dom,2018-04-22,16:00,Ceará,0–0,São Paulo,30.186,Estádio Castelão
2,dom,2018-04-22,16:00,Chapecoense,1–1,Vasco da Gama,8.675,Arena Condá
2,dom,2018-04-22,16:00,Fluminense,1–0,Cruzeiro,10.016,Estadio Jornalista Mário Filho
2,dom,2018-04-22,16:00,Atlético Mineiro,2–1,Vitória,10.423,Estádio Raimundo Sampaio
2,dom,2018-04-22,16:00,Palmeiras,1–0,Internacional,25.504,Estádio do Pacaembú
2,dom,2018-04-22,19:00,Grêmio,0–0,Ath Paranaense,22.049,Arena do Grêmio
2,seg,2018-04-23,20:00,Sport Recife,1–1,Botafogo (RJ),7.083,Estádio Adelmar da Costa Carvalho
3,sáb,2018-04-28,16:00,Botafogo (RJ),2–1,Grêmio,10.748,Estádio Nilton Santos
3,dom,2018-04-29,16:00,Atlético Mineiro,1–0,Corinthians,19.825,Estádio Raimundo Sampaio
3,dom,2018-04-29,16:00,Ceará,0–3,Flamengo,52.962,Estádio Castelão
Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local
3,dom,2018-04-29,16:00,Fluminense,1–1,São Paulo,19.237,Estadio Jornalista Mário Filho
3,dom,2018-04-29,16:00,Bahia,0–0,Ath Paranaense,16.235,Itaipava Arena Fonte Nova
3,dom,2018-04-29,16:00,Paraná,1–2,Sport Recife,7.604,Estádio Durival de Brito e Silva
3,dom,2018-04-29,16:00,Palmeiras,0–0,Chapecoense,30.871,Allianz Parque
3,dom,2018-04-29,19:00,Internacional,0–0,Cruzeiro,20.913,Estádio José Pinheiro Borba
3,seg,2018-04-30,20:00,América (MG),2–1,Vitória,9.453,Estádio Raimundo Sampaio
4,sáb,2018-05-05,19:00,São Paulo,2–2,Atlético Mineiro,31.976,Estádio do Morumbi
4,sáb,2018-05-05,19:00,Vasco da Gama,4–1,América (MG),3.683,Estádio Club de Regatas Vasco da Gama
4,dom,2018-05-06,11:00,Corinthians,1–1,Ceará,40.350,Arena Corinthians
4,dom,2018-05-06,16:00,Cruzeiro,1–0,Botafogo (RJ),20.908,Estádio Governador Magalhães Pinto
4,dom,2018-05-06,16:00,Ath Paranaense,1–3,Palmeiras,19.077,Estádio Joaquim Américo Guimarães
4,dom,2018-05-06,16:00,Flamengo,2–0,Internacional,60.182,Estádio Luso-Brasileiro
4,dom,2018-05-06,16:00,Vitória,1–2,Fluminense,6.652,Estádio Manoel Barradas
4,dom,2018-05-06,19:00,Grêmio,5–1,Santos,25.779,Arena do Grêmio
4,dom,2018-05-06,19:00,Sport Recife,2–0,Bahia,15.165,Estádio Adelmar da Costa Carvalho
4,seg,2018-05-07,20:00,Chapecoense,1–1,Paraná,7.838,Arena Condá
5,sáb,2018-05-12,16:00,Grêmio,0–0,Internacional,48.035,Arena do Grêmio
5,dom,2018-05-13,11:00,Cruzeiro,2–0,Sport Recife,20.095,Estádio Governador Magalhães Pinto
5,dom,2018-05-13,16:00,Corinthians,1–0,Palmeiras,34.967,Arena Corinthians
5,dom,2018-05-13,16:00,Vasco da Gama,2–3,Vitória,3.542,Estádio Club de Regatas Vasco da Gama
5,dom,2018-05-13,16:00,Chapecoense,3–2,Flamengo,10.931,Arena Condá
5,dom,2018-05-13,16:00,Bahia,2–2,São Paulo,20.847,Itaipava Arena Fonte Nova
5,dom,2018-05-13,16:00,Ath Paranaense,1–2,Atlético Mineiro,7.505,Estádio Joaquim Américo Guimarães
Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local
5,dom,2018-05-13,19:00,Santos,3–1,Paraná,3.971,Estádio Urbano Caldeira
5,seg,2018-05-14,20:00,Ceará,2–2,América (MG),14.914,Estádio Castelão
5,seg,2018-05-14,20:00,Botafogo (RJ),2–1,Fluminense,10.382,Estádio Nilton Santos
,,,,,,,,
6,sáb,2018-05-19,16:00,Atlético Mineiro,1–0,Cruzeiro,15.384,Estádio Raimundo Sampaio
6,sáb,2018-05-19,19:00,Flamengo,1–1,Vasco da Gama,35.208,Estádio Luso-Brasileiro
6,dom,2018-05-20,11:00,Vitória,2–1,Ceará,8.371,Estádio Manoel Barradas
6,dom,2018-05-20,16:00,América (MG),1–0,Botafogo (RJ),6.052,Estádio Raimundo Sampaio
6,dom,2018-05-20,16:00,Paraná,0–0,Grêmio,7.776,Estádio Durival de Brito e Silva
6,dom,2018-05-20,16:00,Sport Recife,1–1,Corinthians,28.942,Estádio Adelmar da Costa Carvalho
6,dom,2018-05-20,16:00,São Paulo,1–0,Santos,40.565,Estádio do Morumbi
6,dom,2018-05-20,19:00,Fluminense,2–0,Ath Paranaense,9.172,Estadio Jornalista Mário Filho
6,sáb,2018-05-19,21:00,Palmeiras,3–0,Bahia,26.351,Allianz Parque
6,seg,2018-05-21,20:00,Internacional,3–0,Chapecoense,13.082,Estádio José Pinheiro Borba
,,,,,,,,
7,sáb,2018-05-26,16:00,Fluminense,3–1,Chapecoense,14.541,Estadio Jornalista Mário Filho
7,sáb,2018-05-26,19:00,Palmeiras,2–3,Sport Recife,25.947,Allianz Parque
7,dom,2018-05-27,11:00,Paraná,0–0,Ath Paranaense,6.446,Estádio Durival de Brito e Silva
7,dom,2018-05-27,16:00,Santos,0–1,Cruzeiro,10.670,Estádio Urbano Caldeira
7,dom,2018-05-27,16:00,Bahia,3–0,Vasco da Gama,15.031,Itaipava Arena Fonte Nova
7,dom,2018-05-27,16:00,Botafogo (RJ),1–1,Vitória,5.857,Estádio Nilton Santos
7,dom,2018-05-27,16:00,Internacional,2–1,Corinthians,28.627,Estádio José Pinheiro Borba
7,dom,2018-05-27,19:00,Ceará,0–1,Grêmio,14.995,Estádio Castelão
7,dom,2018-05-27,19:00,América (MG),1–3,São Paulo,4.360,Estádio Raimundo Sampaio
7,sáb,2018-05-26,21:00,Atlético Mineiro,0–1,Flamengo,15.797,Estádio Raimundo Sampaio
Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local
,,,,,,,,
8,qua,2018-05-30,19:30,Vasco da Gama,1–0,Paraná,4.584,Estádio Club de Regatas Vasco da Gama
8,qua,2018-05-30,19:30,Vitória,2–3,Internacional,5.591,Estádio Manoel Barradas
8,qua,2018-05-30,19:30,Sport Recife,3–2,Atlético Mineiro,15.605,Estádio Adelmar da Costa Carvalho
8,qui,2018-05-31,16:00,Flamengo,2–0,Bahia,55.382,Estádio Luso-Brasileiro
8,qui,2018-05-31,18:00,Corinthians,1–0,América (MG),34.921,Arena Corinthians
8,qua,2018-05-30,21:00,São Paulo,3–2,Botafogo (RJ),25.427,Estádio do Morumbi
8,qua,2018-05-30,21:00,Chapecoense,2–0,Ceará,7.015,Arena Condá
8,qua,2018-05-30,21:45,Grêmio,0–0,Fluminense,18.149,Arena do Grêmio
8,qua,2018-05-30,21:45,Cruzeiro,1–0,Palmeiras,19.679,Estádio Governador Magalhães Pinto
8,qui,2018-05-31,21:00,Ath Paranaense,2–0,Santos,8.204,Estádio Joaquim Américo Guimarães
,,,,,,,,
9,sáb,2018-06-02,16:00,Internacional,0–0,Sport Recife,28.320,Estádio José Pinheiro Borba
9,sáb,2018-06-02,16:00,Atlético Mineiro,3–3,Chapecoense,10.298,Estádio Raimundo Sampaio
9,sáb,2018-06-02,19:00,Vasco da Gama,1–2,Botafogo (RJ),9.454,Estádio Club de Regatas Vasco da Gama
9,dom,2018-06-03,16:00,Flamengo,1–0,Corinthians,49.222,Estádio Luso-Brasileiro
9,dom,2018-06-03,16:00,Bahia,0–2,Grêmio,15.623,Itaipava Arena Fonte Nova
9,dom,2018-06-03,16:00,Santos,5–2,Vitória,3.887,Estádio Urbano Caldeira
9,dom,2018-06-03,16:00,América (MG),3–1,Ath Paranaense,4.679,Estádio Raimundo Sampaio
9,dom,2018-06-03,19:00,Ceará,0–1,Cruzeiro,15.234,Estádio Castelão
9,sáb,2018-06-02,21:00,Palmeiras,3–1,São Paulo,32.841,Allianz Parque
9,seg,2018-06-04,20:00,Paraná,2–1,Fluminense,3.491,Estádio Durival de Brito e Silva
,,,,,,,,
10,qua,2018-06-06,19:30,Botafogo (RJ),0–0,Ceará,8.825,Estádio Nilton Santos
10,qua,2018-06-06,19:30,Vitória,1–0,Chapecoense,5.256,Estádio Manoel Barradas
Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local
10,ter,2018-06-05,21:30,São Paulo,0–0,Internacional,14.730,Estádio do Morumbi
10,qui,2018-06-07,20:00,Fluminense,0–2,Flamengo,60.000,Estadio Jornalista Mário Filho
10,qui,2018-06-07,20:00,Paraná,1–0,Bahia,4.153,Estádio Durival de Brito e Silva
10,qua,2018-06-06,21:00,Sport Recife,1–0,Ath Paranaense,13.349,Estádio Adelmar da Costa Carvalho
10,qua,2018-06-06,21:00,Corinthians,1–1,Santos,27.586,Arena Corinthians
10,qua,2018-06-06,21:45,Grêmio,0–2,Palmeiras,26.556,Arena do Grêmio
10,qua,2018-06-06,21:45,Cruzeiro,1–1,Vasco da Gama,23.725,Estádio Governador Magalhães Pinto
10,qui,2018-06-07,21:00,América (MG),1–3,Atlético Mineiro,7.776,Estádio Raimundo Sampaio
,,,,,,,,
11,sáb,2018-06-09,16:00,Ath Paranaense,0–1,São Paulo,8.257,Estádio Joaquim Américo Guimarães
11,sáb,2018-06-09,19:00,Chapecoense,2–0,Cruzeiro,6.637,Arena Condá
11,sáb,2018-06-09,19:00,Vasco da Gama,3–2,Sport Recife,8.418,Estádio Club de Regatas Vasco da Gama
11,dom,2018-06-10,16:00,Ceará,2–2,Palmeiras,32.732,Estádio Castelão
11,dom,2018-06-10,16:00,Bahia,3–3,Botafogo (RJ),12.478,Itaipava Arena Fonte Nova
11,dom,2018-06-10,16:00,Atlético Mineiro,5–2,Fluminense,14.476,Estádio Raimundo Sampaio
11,dom,2018-06-10,16:00,Grêmio,1–0,América (MG),12.953,Arena do Grêmio
11,dom,2018-06-10,19:00,Flamengo,2–0,Paraná,59.488,Estádio Luso-Brasileiro
11,dom,2018-06-10,19:00,Santos,1–2,Internacional,8.124,Estádio Urbano Caldeira
11,sáb,2018-06-09,21:00,Corinthians,0–0,Vitória,27.744,Arena Corinthians
,,,,,,,,
12,qua,2018-06-13,16:00,América (MG),0–0,Chapecoense,4.894,Estádio Raimundo Sampaio
12,qua,2018-06-13,19:00,Fluminense,0–1,Santos,7.438,Estadio Jornalista Mário Filho
12,qua,2018-06-13,19:30,Paraná,1–1,Cruzeiro,5.131,Estádio Durival de Brito e Silva
12,qua,2018-06-13,19:30,Sport Recife,0–0,Grêmio,14.430,Estádio Adelmar da Costa Carvalho
12,ter,2018-06-12,21:30,São Paulo,3–0,Vitória,20.456,Estádio do Morumbi
Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local
12,qua,2018-06-13,21:00,Botafogo (RJ),2–0,Ath Paranaense,10.965,Estádio Nilton Santos
12,qua,2018-06-13,21:00,Palmeiras,1–1,Flamengo,36.882,Allianz Parque
12,qua,2018-06-13,21:45,Bahia,1–0,Corinthians,15.041,Itaipava Arena Fonte Nova
12,qua,2018-06-13,21:45,Atlético Mineiro,2–1,Ceará,22.119,Estádio Raimundo Sampaio
12,qua,2018-06-13,21:45,Internacional,3–1,Vasco da Gama,19.733,Estádio José Pinheiro Borba
,,,,,,,,
13,qua,2018-07-18,19:30,Ceará,1–0,Sport Recife,15.197,Estádio Castelão
13,qui,2018-07-19,19:30,Cruzeiro,3–1,América (MG),17.956,Estádio Governador Magalhães Pinto
13,qui,2018-07-19,19:30,Chapecoense,1–1,Bahia,7.534,Arena Condá
13,qui,2018-07-19,20:00,Vasco da Gama,1–1,Fluminense,11.901,Estádio Club de Regatas Vasco da Gama
13,qui,2018-07-19,20:00,Santos,1–1,Palmeiras,26.417,Estádio Urbano Caldeira
13,qua,2018-07-18,21:00,Vitória,1–0,Paraná,6.358,Estádio Manoel Barradas
13,qua,2018-07-18,21:45,Grêmio,2–0,Atlético Mineiro,20.311,Arena do Grêmio
13,qua,2018-07-18,21:45,Corinthians,2–0,Botafogo (RJ),19.830,Arena Corinthians
13,qua,2018-07-18,21:45,Flamengo,0–1,São Paulo,55.986,Estádio Luso-Brasileiro
13,qui,2018-07-19,21:00,Ath Paranaense,2–2,Internacional,8.184,Estádio Joaquim Américo Guimarães
,,,,,,,,
14,sáb,2018-07-21,19:00,Flamengo,2–0,Botafogo (RJ),42.182,Estádio Luso-Brasileiro
14,dom,2018-07-22,16:00,Sport Recife,1–2,Fluminense,11.119,Estádio Adelmar da Costa Carvalho
14,dom,2018-07-22,16:00,Bahia,4–1,Vitória,24.312,Itaipava Arena Fonte Nova
14,dom,2018-07-22,16:00,Vasco da Gama,1–0,Grêmio,8.242,Estádio Club de Regatas Vasco da Gama
14,dom,2018-07-22,16:00,Palmeiras,3–2,Atlético Mineiro,29.246,Allianz Parque
14,dom,2018-07-22,16:00,Paraná,1–0,América (MG),3.217,Estádio Durival de Brito e Silva
14,dom,2018-07-22,19:00,Chapecoense,0–0,Santos,7.100,Arena Condá
14,dom,2018-07-22,19:00,Cruzeiro,2–1,Ath Paranaense,15.023,Estádio Governador Magalhães Pinto
Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local
14,sáb,2018-07-21,21:00,São Paulo,3–1,Corinthians,58.624,Estádio do Morumbi
14,seg,2018-07-23,20:00,Internacional,1–0,Ceará,21.013,Estádio José Pinheiro Borba
,,,,,,,,
15,qua,2018-07-25,19:30,Fluminense,1–0,Palmeiras,22.827,Estadio Jornalista Mário Filho
15,qui,2018-07-26,19:30,Vitória,1–0,Sport Recife,5.706,Estádio Manoel Barradas
15,qui,2018-07-26,19:30,Botafogo (RJ),1–0,Chapecoense,7.602,Estádio Nilton Santos
15,qui,2018-07-26,19:30,Grêmio,2–1,São Paulo,19.865,Arena do Grêmio
15,qui,2018-07-26,20:00,América (MG),2–1,Internacional,4.625,Estádio Raimundo Sampaio
15,qua,2018-07-25,21:00,Atlético Mineiro,2–0,Paraná,18.948,Estádio Raimundo Sampaio
15,qua,2018-07-25,21:45,Santos,1–1,Flamengo,11.843,Estádio Urbano Caldeira
15,qua,2018-07-25,21:45,Corinthians,2–0,Cruzeiro,21.031,Arena Corinthians
,,,,,,,,
16,sáb,2018-07-28,16:00,Ceará,1–0,Fluminense,11.119,Estádio Castelão
16,dom,2018-07-29,11:00,Palmeiras,3–0,Paraná,35.776,Allianz Parque
16,dom,2018-07-29,11:00,Vasco da Gama,1–4,Corinthians,33.516,Estádio Club de Regatas Vasco da Gama
16,dom,2018-07-29,16:00,Cruzeiro,0–2,São Paulo,26.671,Estádio Governador Magalhães Pinto
16,dom,2018-07-29,16:00,Ath Paranaense,4–0,Vitória,8.697,Estádio Joaquim Américo Guimarães
16,dom,2018-07-29,16:00,Flamengo,4–1,Sport Recife,58.817,Estádio Luso-Brasileiro
16,dom,2018-07-29,16:00,Internacional,3–0,Botafogo (RJ),26.608,Estádio José Pinheiro Borba
16,dom,2018-07-29,19:00,Santos,0–1,América (MG),8.691,Estádio Urbano Caldeira
16,dom,2018-07-29,19:00,Chapecoense,1–1,Grêmio,14.382,Arena Condá
16,seg,2018-07-30,20:00,Bahia,2–2,Atlético Mineiro,15.993,Itaipava Arena Fonte Nova
,,,,,,,,
17,sáb,2018-08-04,16:00,Botafogo (RJ),0–0,Santos,6.940,Estádio Nilton Santos
17,sáb,2018-08-04,19:00,Grêmio,2–0,Flamengo,14.649,Arena do Grêmio
Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local
17,dom,2018-08-05,16:00,São Paulo,2–1,Vasco da Gama,53.437,Estádio do Morumbi
17,dom,2018-08-05,16:00,Paraná,0–1,Ceará,8.639,Estádio Durival de Brito e Silva
17,dom,2018-08-05,16:00,Vitória,1–1,Cruzeiro,7.193,Estádio Manoel Barradas
17,dom,2018-08-05,16:00,América (MG),0–0,Palmeiras,8.077,Estádio Raimundo Sampaio
17,dom,2018-08-05,19:00,Sport Recife,1–1,Chapecoense,6.787,Estádio Adelmar da Costa Carvalho
17,dom,2018-08-05,19:00,Fluminense,1–1,Bahia,16.548,Estadio Jornalista Mário Filho
17,sáb,2018-08-04,21:00,Corinthians,0–0,Ath Paranaense,28.455,Arena Corinthians
17,seg,2018-08-06,20:00,Atlético Mineiro,0–1,Internacional,22.035,Estádio Raimundo Sampaio
,,,,,,,,
20,qua,2018-08-08,19:30,Ceará,1–1,Santos,18.047,Estádio Castelão
,,,,,,,,
18,sáb,2018-08-11,16:00,Ceará,0–0,Ath Paranaense,14.772,Estádio Castelão
18,sáb,2018-08-11,19:00,Bahia,1–0,América (MG),19.100,Itaipava Arena Fonte Nova
18,dom,2018-08-12,11:00,Atlético Mineiro,3–1,Santos,22.062,Estádio Raimundo Sampaio
18,dom,2018-08-12,11:00,Paraná,1–1,Botafogo (RJ),4.831,Estádio Durival de Brito e Silva
18,dom,2018-08-12,16:00,Sport Recife,1–3,São Paulo,16.050,Estádio Adelmar da Costa Carvalho
18,dom,2018-08-12,16:00,Flamengo,1–0,Cruzeiro,55.273,Estádio Luso-Brasileiro
18,dom,2018-08-12,16:00,Chapecoense,2–1,Corinthians,10.070,Arena Condá
18,dom,2018-08-12,19:00,Grêmio,4–0,Vitória,16.146,Arena do Grêmio
18,dom,2018-08-12,19:00,Palmeiras,1–0,Vasco da Gama,30.012,Allianz Parque
18,seg,2018-08-13,20:00,Fluminense,0–3,Internacional,14.640,Estadio Jornalista Mário Filho
,,,,,,,,
19,sáb,2018-08-18,16:00,Santos,3–0,Sport Recife,17.047,Estádio Urbano Caldeira
19,sáb,2018-08-18,19:00,Corinthians,0–1,Grêmio,32.583,Arena Corinthians
19,dom,2018-08-19,11:00,Ath Paranaense,3–0,Flamengo,20.146,Estádio Joaquim Américo Guimarães
Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local
19,dom,2018-08-19,11:00,Internacional,1–0,Paraná,40.894,Estádio José Pinheiro Borba
19,dom,2018-08-19,16:00,Cruzeiro,1–1,Bahia,28.807,Estádio Governador Magalhães Pinto
19,dom,2018-08-19,16:00,Vitória,0–3,Palmeiras,8.822,Estádio Manoel Barradas
19,dom,2018-08-19,16:00,Botafogo (RJ),0–3,Atlético Mineiro,8.470,Estádio Nilton Santos
19,dom,2018-08-19,19:00,América (MG),0–0,Fluminense,4.851,Estádio Raimundo Sampaio
19,dom,2018-08-19,19:00,São Paulo,2–0,Chapecoense,41.075,Estádio do Morumbi
19,seg,2018-08-20,20:00,Vasco da Gama,1–1,Ceará,15.539,Estádio Club de Regatas Vasco da Gama
,,,,,,,,
20,qua,2018-08-22,19:30,Bahia,0–1,Internacional,18.671,Itaipava Arena Fonte Nova
20,qua,2018-08-22,19:30,Paraná,1–1,São Paulo,7.635,Estádio Durival de Brito e Silva
20,qui,2018-08-23,19:30,Flamengo,1–0,Vitória,51.878,Estádio Luso-Brasileiro
20,qui,2018-08-23,20:00,Atlético Mineiro,0–0,Vasco da Gama,22.452,Estádio Raimundo Sampaio
